Time [s], Analyzer Name, Decoded Protocol Result
5.085069900000000,SPI,MOSI: 0x08;  MISO: 0x00
5.085149920000000,SPI,MOSI: 0x19;  MISO: 0x00
5.085411060000000,SPI,MOSI: 0x08;  MISO: 0x00
5.085491080000000,SPI,MOSI: 0x18;  MISO: 0x00
5.085750300000000,SPI,MOSI: 0x08;  MISO: 0x00
5.085830340000000,SPI,MOSI: 0xC3;  MISO: 0x00
5.086091240000000,SPI,MOSI: 0x08;  MISO: 0x00
5.086171260000000,SPI,MOSI: 0x56;  MISO: 0x00
5.086432660000000,SPI,MOSI: 0x08;  MISO: 0x00
5.086512700000000,SPI,MOSI: 0x38;  MISO: 0x00
5.086772560000000,SPI,MOSI: 0x08;  MISO: 0x00
5.086852580000000,SPI,MOSI: 0xAC;  MISO: 0x00
5.087112280000000,SPI,MOSI: 0x88;  MISO: 0x00
5.087192320000000,SPI,MOSI: 0xDF;  MISO: 0x00
5.087451180000000,SPI,MOSI: 0x08;  MISO: 0x00
5.087531220000000,SPI,MOSI: 0x86;  MISO: 0x00
5.087789660000000,SPI,MOSI: 0x08;  MISO: 0x00
5.087869680000000,SPI,MOSI: 0xF0;  MISO: 0x00
5.088130340000000,SPI,MOSI: 0x88;  MISO: 0x00
5.088210380000000,SPI,MOSI: 0xC2;  MISO: 0x00
5.088722700000000,SPI,MOSI: 0x08;  MISO: 0x00
5.088802720000000,SPI,MOSI: 0x9E;  MISO: 0x00
5.089052500000000,SPI,MOSI: 0x08;  MISO: 0x00
5.089132540000000,SPI,MOSI: 0x01;  MISO: 0x00
5.089395280000000,SPI,MOSI: 0x08;  MISO: 0x00
5.089735660000000,SPI,MOSI: 0x08;  MISO: 0x00
5.089815680000000,SPI,MOSI: 0x3F;  MISO: 0x00
5.090079980000000,SPI,MOSI: 0x08;  MISO: 0x00
5.090160020000000,SPI,MOSI: 0xFC;  MISO: 0x00
5.090421900000000,SPI,MOSI: 0x08;  MISO: 0x00
5.090501920000000,SPI,MOSI: 0xD7;  MISO: 0x00
5.090760520000000,SPI,MOSI: 0x08;  MISO: 0x00
5.090840540000000,SPI,MOSI: 0x51;  MISO: 0x00
5.091101620000000,SPI,MOSI: 0x08;  MISO: 0x00
5.091181640000000,SPI,MOSI: 0xF9;  MISO: 0x00
5.091442540000000,SPI,MOSI: 0x08;  MISO: 0x00
5.091522560000000,SPI,MOSI: 0x7F;  MISO: 0x00
5.091782600000000,SPI,MOSI: 0x08;  MISO: 0x00
5.091862640000000,SPI,MOSI: 0xB3;  MISO: 0x00
5.092121380000000,SPI,MOSI: 0x08;  MISO: 0x00
5.092201400000000,SPI,MOSI: 0xB3;  MISO: 0x00
5.092462320000000,SPI,MOSI: 0x08;  MISO: 0x00
5.092542340000000,SPI,MOSI: 0x90;  MISO: 0x00
5.092803180000000,SPI,MOSI: 0x08;  MISO: 0x00
5.092883200000000,SPI,MOSI: 0xA4;  MISO: 0x00
5.093142680000000,SPI,MOSI: 0x08;  MISO: 0x00
5.093222700000000,SPI,MOSI: 0x7F;  MISO: 0x00
5.093483260000000,SPI,MOSI: 0x08;  MISO: 0x00
5.093563300000000,SPI,MOSI: 0x00;  MISO: 0x00
5.093822160000000,SPI,MOSI: 0x08;  MISO: 0x00
5.093902200000000,SPI,MOSI: 0x70;  MISO: 0x00
5.094163520000000,SPI,MOSI: 0x08;  MISO: 0x00
5.094243540000000,SPI,MOSI: 0x80;  MISO: 0x00
5.094571800000000,SPI,MOSI: 0x08;  MISO: 0x00
5.094651840000000,SPI,MOSI: 0x91;  MISO: 0x00
5.094914300000000,SPI,MOSI: 0x08;  MISO: 0x00
5.094994340000000,SPI,MOSI: 0x68;  MISO: 0x00
5.095254900000000,SPI,MOSI: 0x08;  MISO: 0x00
5.095334920000000,SPI,MOSI: 0x48;  MISO: 0x00
5.095594660000000,SPI,MOSI: 0x08;  MISO: 0x00
5.095674700000000,SPI,MOSI: 0x0B;  MISO: 0x00
5.095935380000000,SPI,MOSI: 0x08;  MISO: 0x00
5.096015400000000,SPI,MOSI: 0x03;  MISO: 0x00
5.096274400000000,SPI,MOSI: 0x08;  MISO: 0x00
5.096354440000000,SPI,MOSI: 0x13;  MISO: 0x00
5.096613940000000,SPI,MOSI: 0x08;  MISO: 0x00
5.096693960000000,SPI,MOSI: 0xF3;  MISO: 0x00
5.096954540000000,SPI,MOSI: 0x08;  MISO: 0x00
5.097034580000000,SPI,MOSI: 0x45;  MISO: 0x00
5.097293060000000,SPI,MOSI: 0x08;  MISO: 0x00
5.097373100000000,SPI,MOSI: 0x16;  MISO: 0x00
5.097633680000000,SPI,MOSI: 0x08;  MISO: 0x00
5.097713700000000,SPI,MOSI: 0xEC;  MISO: 0x00
5.097975780000000,SPI,MOSI: 0x08;  MISO: 0x00
5.098055800000000,SPI,MOSI: 0xD4;  MISO: 0x00
5.098314760000000,SPI,MOSI: 0x08;  MISO: 0x00
5.098394780000000,SPI,MOSI: 0xAC;  MISO: 0x00
5.098657480000000,SPI,MOSI: 0x08;  MISO: 0x00
5.098737500000000,SPI,MOSI: 0x01;  MISO: 0x00
5.098999700000000,SPI,MOSI: 0x08;  MISO: 0x00
5.099079720000000,SPI,MOSI: 0x71;  MISO: 0x00
5.099338900000000,SPI,MOSI: 0x08;  MISO: 0x00
5.099418940000000,SPI,MOSI: 0xD2;  MISO: 0x00
5.099675600000000,SPI,MOSI: 0x08;  MISO: 0x00
5.099755620000000,SPI,MOSI: 0x36;  MISO: 0x00
5.100017240000000,SPI,MOSI: 0x08;  MISO: 0x00
5.100097280000000,SPI,MOSI: 0xEF;  MISO: 0x00
5.100357780000000,SPI,MOSI: 0x08;  MISO: 0x00
5.100437820000000,SPI,MOSI: 0x4A;  MISO: 0x00
5.100698600000000,SPI,MOSI: 0x08;  MISO: 0x00
5.100778640000000,SPI,MOSI: 0x01;  MISO: 0x00
5.101039360000000,SPI,MOSI: 0x08;  MISO: 0x00
5.101381520000000,SPI,MOSI: 0x08;  MISO: 0x00
5.101461560000000,SPI,MOSI: 0xCF;  MISO: 0x00
5.101723880000000,SPI,MOSI: 0x08;  MISO: 0x00
5.101803920000000,SPI,MOSI: 0x70;  MISO: 0x00
5.102062680000000,SPI,MOSI: 0x08;  MISO: 0x00
5.102142700000000,SPI,MOSI: 0x03;  MISO: 0x00
5.102405740000000,SPI,MOSI: 0x08;  MISO: 0x00
5.102485760000000,SPI,MOSI: 0x00;  MISO: 0x00
5.102743800000000,SPI,MOSI: 0x08;  MISO: 0x00
5.102823820000000,SPI,MOSI: 0xBF;  MISO: 0x00
5.103084760000000,SPI,MOSI: 0x08;  MISO: 0x00
5.103164780000000,SPI,MOSI: 0xB9;  MISO: 0x00
5.103424180000000,SPI,MOSI: 0x08;  MISO: 0x00
5.103504200000000,SPI,MOSI: 0x7B;  MISO: 0x00
5.103763760000000,SPI,MOSI: 0x08;  MISO: 0x00
5.103843800000000,SPI,MOSI: 0xC7;  MISO: 0x00
